"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"216",8.695833333,12.40416667,8.291666667,16.2,15.775,14.02083333,9.295652174,9.383333333,10,8.0375,18.04166667,18.40833333,17.7,5.629166667,6.65,6.966666667,8.35,6.204166667,7.466666667,4.2875,4.925,5.866666667,7.141666667,5.829166667,5.1125,12.65416667,15.25,11.91666667,7.216666667,15.55,8.570833333,10.29583333,8.347619048,8.591666667,28.0875,16.90833333,4.883333333,6.0125
"217",10.11666667,14.0625,7.133333333,17.7625,20.75,12.59583333,8.333333333,10.6826087,6.816666667,14.92083333,17.47916667,15.74166667,23.15416667,5.442857143,6.940909091,7.004347826,7.625,5.604166667,6.170833333,8.645833333,9.470833333,10.47916667,11.06666667,9.5125,9.3375,10.23333333,11.32272727,7.508333333,6.391666667,14.59166667,8.845833333,9.766666667,10.60833333,7.795833333,15.55833333,15.21666667,4.925,10.75416667
"218",6.25,15.2,10.57083333,14.625,17.50416667,10.80416667,7.786956522,11.5,9.845833333,15.72916667,18.07083333,19.80416667,12.80416667,12.00833333,11.04583333,12.4625,14.7125,8.529166667,6.4625,8.554166667,8.566666667,11.825,11.025,8.516666667,9.595833333,11.14166667,16.375,5.658333333,6.104166667,9.525,6.6625,13.175,10.74583333,9.716666667,17.35,19.24583333,6.804166667,12.32916667
"219",9.654166667,15.31666667,12.94166667,18.52916667,12.69166667,13.02083333,8.9625,13.0875,15.85,20.02083333,14.00416667,18.22083333,11.92083333,8.645833333,6.443478261,8.3125,9.366666667,4.304347826,6.754166667,8.675,10.47083333,13.74166667,12.3125,9.391666667,11.09166667,10.25416667,12.75,7.141666667,7.354166667,12.675,8.145833333,12.64583333,9.379166667,11.55833333,19.25833333,20.9,5.079166667,12.54166667
"220",8.233333333,12.85833333,7.7875,15.475,13.075,13.9875,9.770833333,9.582608696,6.695833333,11.91666667,21.89166667,22.73333333,16.0875,10.925,7.804166667,9.35,11.85,5.675,7.683333333,8.7125,8.0125,11.36666667,11.01666667,7.675,9.570833333,7.654166667,9.266666667,7.658333333,7.9,11.20833333,7.829166667,14.325,9.020833333,8.470833333,15.34583333,23.45652174,7.4,10.65416667
"221",7.845833333,13.90416667,8.654166667,17.69166667,14.24583333,9.209090909,6.991666667,18.64166667,10.06666667,10.45833333,14.54583333,14.3875,15.74583333,11.34166667,9.666666667,11.63333333,10.425,8.5625,8.783333333,7.270833333,6.866666667,9.491666667,11.24583333,8.779166667,7.458333333,10.82083333,13.5,5.908333333,9.75,13.47916667,8.0875,9.904166667,11.84166667,9.504166667,25.20416667,23.6125,6.409090909,8.791666667
"222",10.04166667,17.4,14.35416667,26.1625,23.44166667,8.129166667,6.195652174,24.3875,16.97916667,9.479166667,9.925,10.34583333,10.35416667,15.48333333,15.0125,15.93333333,16.54583333,17.325,8.6375,6.325,5.547826087,8.120833333,9.6875,6.004166667,6.120833333,13.65416667,16.05652174,7.329166667,9.941666667,19.46521739,11.8,22.3625,13.47916667,22.82916667,30.93478261,26.3375,11.41666667,7.883333333
"223",14.12083333,22.14166667,17.44583333,29.6,27.61666667,13.98333333,9.2375,28.83333333,23.33333333,12.51666667,15.02083333,15.88333333,13.2375,17.99583333,21.23333333,17.06666667,18.65833333,19.24583333,10.725,8.429166667,7.679166667,8.720833333,12.75833333,10.3875,8.0625,16.06666667,17.19166667,10.00833333,14.31666667,26.93809524,14.90416667,29.26521739,15.625,26.6875,30.0375,33.955,11.2875,9.483333333
"224",20.39166667,29.27083333,23.1125,34.39583333,32.25,13.15416667,11.43333333,34.10434783,25.88333333,26.2625,13.6125,14.2125,20.19583333,22.05416667,30.02,20.9125,20.65833333,20.77083333,13.425,9.491666667,11.90833333,12.0375,17.44166667,14.8375,11.87916667,22.8875,25.60416667,14.8125,16.63333333,31,18.81666667,16.99565217,17.39166667,20.99166667,40.97083333,28.95416667,14.87083333,14.81666667
"225",21.84583333,38.27916667,29.25,47.5625,54.18333333,15.5375,14.24166667,41.6375,32.79166667,15.46666667,17.89166667,22.48333333,35.99166667,18.20833333,23.63333333,19.08333333,18.05789474,22.8875,19.2375,5.820833333,8.354166667,9.370833333,10.8,9.066666667,8.604166667,24.89583333,30.6875,12.75416667,20.37083333,27.64166667,21.30833333,17.94583333,20.81666667,17,49.44583333,40.025,19.04583333,9.7125
"226",16,44.01666667,41.78333333,60.275,61.49583333,23.6,18.5,43.48333333,56.2125,14.25833333,18.375,20.76363636,18.46190476,28.94583333,28.15833333,27.10833333,33.03913043,29.5625,17.17083333,10.6125,12.39166667,11.9625,15.54210526,13.3125,11.90416667,25.8875,25.57916667,17.52916667,21.1625,25.68333333,21.1375,27.4125,29.25,23.425,44.57916667,31.35,19.98333333,12.7125
"227",13.95,53.20416667,42.75833333,68.57083333,75.38333333,17.15,13.22083333,37.77727273,38.825,10.91666667,18.45,16.6,15.875,20.64166667,22.43333333,19.41666667,18.27916667,34.45416667,13.3125,6.35,8.458333333,9.2125,14.14583333,10.69583333,8.083333333,43.725,40.26666667,14.57916667,18.73333333,22.74,18.6173913,15.30416667,27.40833333,18.35833333,34.89583333,33.0625,20.92083333,9.025
"228",19.33333333,34.23333333,18.14583333,26.35833333,50.39583333,17.37083333,16,15.53478261,15.35,14.05416667,21.94166667,25.25416667,28.51666667,11.28333333,13.9625,9.266666667,11.31666667,8.383333333,15.40833333,10.875,9.395833333,11.42916667,11.63333333,10.2952381,10.49166667,37.375,37.30833333,14.10833333,21.75,17.28181818,14.03333333,12.75,11.2375,14.09166667,39.04583333,41.1625,6.131818182,11.4375
"229",19.075,40.94166667,21.75,26.64583333,40.1625,12.84166667,9.866666667,16.47083333,10.65,13.36666667,12.18333333,12.6375,14.34583333,14.55,18.25416667,12.90416667,16.025,16.1125,12.6375,7.808333333,8.6375,11.46666667,12.07083333,11.64166667,9.575,21.075,20.32916667,12.81666667,25.44583333,22.0875,16.9375,15.52916667,11.48695652,17.75416667,50.525,20.84583333,17.23333333,9.904166667
"230",7.4625,23.9875,19.45,22.57916667,29.52916667,11.6375,11.11666667,11.77083333,12.725,8.254166667,12.97916667,13.35416667,12.9125,13.82083333,16.5875,12.2375,10.34583333,9.4125,3.783333333,6.2,6.720833333,8.908333333,9.858333333,8.561904762,6.745833333,16.99166667,15.9125,10.80833333,7.275,8.23,9.658333333,14.57272727,16.51666667,13.23333333,36.60416667,19.1125,7.5875,8.908333333
"231",9.7625,17.25833333,11.14166667,20.58333333,24.95416667,6.766666667,4.547826087,5.0875,10.07916667,8.8875,11.32083333,11.49166667,11.20833333,12.6875,15.34583333,11.80833333,9.775,4.420833333,10.25,4.2875,4.595833333,6.625,7.6625,6.25,5.454166667,15.32916667,15.75416667,5.5125,9.641666667,13.675,10.2375,10.8875,11.45416667,10.57916667,30.17727273,20.84166667,4.154166667,9.858333333
"232",8.495833333,17.41666667,12.125,19.47083333,22.68333333,5.716666667,8.079166667,14.45,13.84166667,11.02083333,10.26666667,12.06666667,11.875,12.81666667,12.72916667,13.225,11.35,11.875,8.228571429,7.5375,6.208695652,6.870833333,8.633333333,8.508333333,6.216666667,19.24583333,16.86956522,6.808333333,12.60833333,15.6826087,13.05,12.625,13.82916667,14.42916667,30.6875,18.48095238,7.075,7.979166667
"233",9.741666667,16.06666667,15.65416667,20.42916667,22.1875,8.495833333,8.673913044,13.8875,19.025,5.308333333,15.41666667,14.60833333,17.07083333,14.67083333,14.375,15.15,17.47083333,11.0125,11.1125,8.816666667,7.975,10.04583333,10.47083333,9.558333333,8.529166667,12.9875,14.88333333,8.604166667,12.01666667,16.45652174,14.04166667,16.60833333,10.23333333,25.90416667,19.48333333,25.54347826,8.679166667,11.52083333
"234",10.4875,21.375,12.65833333,22.84166667,22.075,11.33043478,10.11666667,8.025,8.508333333,8.3,12.32916667,11.52916667,14.1125,7.658333333,7.55,6.358333333,10.4,6.7875,6.879166667,8.291666667,6.954166667,7.454166667,9.841666667,7.629166667,6.775,17.16666667,17.4,9.020833333,10.97916667,12.28333333,11.79166667,9.770833333,9.075,11.075,20.55833333,22.19,8.175,7.3125
"235",8.416666667,36.57083333,17.6125,20.3625,32.79583333,17.04583333,14.4625,8.316666667,6.833333333,10.28333333,24.11666667,26.65416667,36.525,9.2,12.89545455,7.9,7.2375,9.475,6.75,8.520833333,6.4875,6.8125,9.45,8.879166667,6.504166667,17.325,19.23333333,15.87083333,8.754166667,13.40869565,11.49166667,5.6125,8.2125,29.89166667,38.14166667,24.35,7.4625,7.675
"236",13.8875,17.8,14.325,18.3625,17.72916667,23.77142857,17.15652174,9.841666667,11.24583333,13.8875,25.91666667,23.76666667,24.65,9.371428571,14.21666667,8.508333333,9.383333333,9.825,9.1375,14.5875,13.01666667,13.60833333,17.2625,15.95416667,13.96666667,20.95,15.46086957,15.11666667,13.34090909,14.57083333,13.10454545,6.795833333,11.8875,37.7125,41.77083333,27.575,8.05,16.31666667
"237",10.8875,14.95416667,13.37916667,21.28333333,18.64166667,21.58181818,16.7375,11.56818182,13.65833333,13.36956522,21.6375,16.84166667,23.87916667,17.49166667,17.325,13.1375,10.07083333,12.64583333,12.6875,15.41666667,12.95416667,14.25416667,16.58333333,15.05833333,14.64583333,12.27916667,12.22083333,16.05833333,14.50833333,16.09166667,13.87916667,10.42083333,12.325,26.47916667,33.30833333,16.65,8.4,18.28181818
"238",14.0125,19.7,15.0875,23.1875,30.475,11.025,6.716666667,18.44583333,21.85833333,14.85416667,18.375,13.77916667,36.9,20.075,24.275,13.11666667,14.84583333,14.77916667,9.904166667,16.62916667,15.2375,15.225,18.79583333,17.49583333,15.26666667,10.09583333,14.325,11.89166667,18.49583333,17.53636364,13.575,26.3826087,12.57083333,20.87083333,27.44166667,14.55,10.3173913,17.6125
"239",12.39583333,28.325,19.52916667,22.2875,44.79166667,16.21818182,11.6875,15.89583333,14.11666667,12.57083333,22.03333333,16.925,31.525,15.6875,16.55789474,12.52083333,17.8625,15.82916667,9.1625,12.07083333,11.17083333,11.52083333,14.1875,12.09583333,11.6375,15.1625,19.67826087,12.3625,11.67916667,13.35,10.575,18.175,12.23333333,23.80416667,31.36818182,24.50454545,10.24545455,12.41666667
"240",9.370833333,19.3625,17.2625,16.1375,15.06666667,9.920833333,12.49166667,9.408333333,15.21666667,10.58333333,24.325,16.85416667,35.825,11.10416667,9.991666667,8.741666667,9.983333333,11.33333333,6.825,10.58333333,8.995833333,9.395833333,11.56666667,10.40416667,8.629166667,9.504166667,13.47083333,9.475,8.308333333,13.05416667,10.24166667,8.066666667,9.7125,32.42083333,26.575,23.8625,7.029166667,10.50416667
"241",8.770833333,11.9,8.633333333,13.67083333,14.44583333,6.629166667,8.7125,8.836363636,12.78333333,10.6,20.87083333,12.47916667,27.69166667,8.883333333,7.5375,7.245833333,8.795833333,6.325,5.470833333,9.920833333,8.991666667,8.895833333,11.88333333,10.3625,8.495833333,6.775,9.8375,9.65,7.929166667,11.475,10.65,5.033333333,6.0625,35.35,16.4625,17.22916667,5.6625,10.03333333
"242",15.33333333,18.47916667,9.995833333,14.5875,23.39166667,14.57083333,11.77368421,11.48181818,9.195833333,9.228571429,23.84166667,18.875,44.6125,11.8125,18.51666667,10.25652174,9.7125,8.408333333,10.45833333,9.845833333,12.4125,9.666666667,12.39166667,12.79166667,10.2375,10.525,14.67916667,12.40833333,13.39166667,15.00416667,17.59583333,10.8125,10.87083333,16.57916667,22.42916667,13.6,7.283333333,12.875
"243",15.34166667,17.85416667,13.9,14.30833333,27.94583333,14.40416667,15.84545455,13.24583333,11.86666667,19.20833333,20.77083333,19.06666667,43.59545455,13.85833333,18.68333333,12.75,14.1125,13.955,11.8625,17.07083333,15.68333333,15.95,20.67916667,18.52916667,17.1625,10.97916667,13.33333333,15.63333333,17.5,18.8125,12.97083333,9.141666667,12.8125,27,22.19166667,18.17916667,9.5625,20.05416667
"244",22.7625,16.61666667,20.72083333,21.47083333,22.40833333,13.2375,14.26956522,14.50416667,17.17916667,17.95833333,22.34166667,19.31428571,28.375,21.36666667,27.24166667,17.5375,13.19166667,16.6,14.03333333,17.47083333,19.6125,19.21363636,23.30416667,21.11666667,21.97916667,11.98333333,15.575,15.19166667,17.8,18.70416667,16.30952381,17.4625,21.79166667,17.98333333,28.13333333,17.7,12.31666667,26.65
"245",25.04583333,20.6625,31.92083333,29.70833333,14.9875,21.12916667,18.3375,17.08333333,16.29583333,22.9625,25.5875,23.79583333,18,15.19583333,17.09166667,13.81818182,15.3625,20.02916667,12.1875,19.99583333,19.30416667,20.32916667,21.96111111,19.57391304,20.875,13.075,17.94166667,20.22916667,20.775,19.01666667,16.60526316,13.42083333,15.07083333,14.95416667,15.475,16.09545455,10.5375,24.5375
"246",17.93333333,16.61666667,20.64166667,23.25833333,17.38333333,32.475,28.59583333,15.79583333,20.48333333,16.02083333,49.15416667,42.025,34.97083333,13.00833333,13.95,13.15416667,11.71666667,14.3875,13.325,21.91666667,19.95833333,20.55416667,22.60952381,21.45,20.725,15.12916667,17.75833333,25.53333333,19.93333333,23.5625,16.5826087,11.52916667,16.57916667,11.8125,19.67083333,16.2125,12.15416667,23.53333333
"247",14.00833333,14.84166667,13.80416667,15.24166667,11.4,39.84583333,33.4875,11.04166667,10.10833333,13.85,47.575,44.75416667,33.50416667,11.50416667,11.2125,11.12083333,8.791666667,14.01666667,14.27916667,13.775,12.975,16.8,16.1625,13.12083333,14.69166667,11.825,18.22916667,26.175,19.65,23.50434783,17.6125,13.41666667,8.4125,13.05416667,14.525,17.54166667,14.02083333,17.15
"248",13.02916667,20.26666667,15.06666667,20.35833333,12.46666667,28.1625,24.94166667,9.141666667,14.89583333,10.90416667,56.31428571,52.1,38.33333333,13.79583333,11.27083333,14.62083333,11.19583333,12.66666667,14.84166667,10.1625,8.766666667,9.345833333,12.18571429,9.433333333,10.1625,12.51666667,18.39166667,15.5875,19.05,21.80869565,16.38333333,10.15416667,8.675,9.708333333,12.275,18.60416667,9.35,9.554166667
"249",16.11666667,21.52916667,17.1875,23.50416667,21.38333333,23.225,17.29545455,15.35416667,38.3,16.75416667,45.2047619,50.10833333,63.18333333,18.87916667,17.84166667,16.32916667,13.92272727,14.98333333,15.275,14.1375,14.81666667,15.82916667,13.75909091,16.12916667,14.67083333,19.925,24.80833333,17.99166667,20.025,25.61304348,16.81818182,15.3125,14.69583333,10.8125,26.42083333,20.675,11.9375,19.52083333
"250",17.92916667,18.325,18.82083333,25.4875,20.60833333,21.525,18.69166667,18.84166667,31.27083333,23.41666667,47.41578947,57.6125,83.09166667,22.07083333,28.14583333,18.125,16.95,15.74583333,19.02083333,19.80833333,21.75833333,25.8625,18.79166667,18.5875,21.99166667,20.03333333,21.25416667,20.21666667,28.8125,34.44090909,20.48333333,17.35,18.42916667,35.0125,32.275,20.62916667,14.31666667,30.6
"251",17.79583333,25.515,20.23333333,33.225,19.87083333,21.4625,20.46190476,18.25416667,17.36666667,15.15416667,34.55416667,38.5875,49.50416667,17.7,21.82916667,16.0625,15.54166667,15.54166667,16.1125,10.02916667,10.9,12.77083333,12.58095238,13.3375,11.27083333,21.5,27.66086957,19.7,22.3,37.9,22.275,20.25833333,16.7625,13.19545455,50.64583333,21.99583333,18.14166667,12.79166667
"252",17.60416667,33.175,27.95416667,35.65,24.67083333,13.24166667,11.94583333,14.4125,24.04583333,13.90833333,18.57083333,16.05,27.5625,11.26666667,11.8875,12.0875,12.275,15.525,13.86666667,8.7125,8.3375,9.354166667,10.52083333,9.180952381,7.895833333,24.33333333,28.6875,11.04166667,14.46666667,29.52608696,21.42083333,11.16818182,22.1125,7.018181818,43.7125,20.84583333,16.79,8.3375
"253",10.47916667,26.38333333,21.84583333,25.72916667,21.95833333,7.775,5.991666667,10.10416667,21.075,10.51666667,12.63333333,13.50416667,12.75652174,7.925,8.745833333,7.758333333,10.28333333,14.3875,9.95,6.5,7.9125,8.283333333,9.733333333,9.068181818,7.195833333,24.31666667,24.76666667,8.572727273,9.975,21.99545455,13.57083333,11.60833333,14.92916667,10.85416667,50.5625,19.36666667,12.85833333,8.275
"254",10.77083333,18.77083333,13.20416667,22.525,17.32916667,7.670833333,6.383333333,9.158333333,14.4625,7.795833333,14.69583333,17.77083333,13.67083333,10.62083333,9.533333333,10.95,9.345833333,10.54583333,7.358333333,5.195833333,5.695833333,5.066666667,7.725,6.1875,5.204166667,16.24166667,27.56818182,8.316666667,9.395833333,15.85,14.54583333,5.925,11.975,5,19.48333333,20.05833333,5.9375,5.845833333
"255",10.85833333,16.99583333,11.29166667,16.44166667,11.27083333,8.358333333,7.445833333,9.825,10.74166667,7.233333333,14.55,14.88333333,14.68333333,12.16666667,10.94583333,11.2125,10.35,7.9125,8.491666667,5.358333333,5.045833333,4.716666667,7.541666667,6.291666667,4.241666667,17.5875,23.78695652,8.675,9.940909091,16.04545455,13.05,8.904166667,10.1875,10.16956522,16,20.5875,3.9375,5.3125
"256",11.29166667,15.2375,15.75833333,20.40833333,17.66666667,16.62083333,11.87916667,16.84583333,19.175,13.77916667,23.66666667,22.61666667,13.93333333,14.025,16.75416667,14.20416667,12.87083333,10.69166667,10.6375,11.5375,10.44583333,11.12916667,13.02916667,12.0625,12.8875,20.71666667,23.26086957,14.1625,12.59583333,19.5625,9.74,15.54166667,28.32083333,10.20833333,28.55,23.23333333,8.6125,12.94583333
"257",18.06666667,13.07916667,11.11666667,22.37083333,14.725,12.3125,9.941666667,22.7375,17.3125,19.96363636,28.67083333,26.94583333,29.65217391,17.80833333,21.75833333,16.20416667,16.86666667,10.24583333,14.01666667,15.575,14.63333333,21.18333333,15.68333333,15.84583333,16.575,22.13333333,18.90833333,13.12608696,11.7,35.14166667,21.5173913,14.7375,27.49565217,10.07916667,26.84583333,18.95416667,12.56666667,17.12916667
"258",14.40833333,33.75833333,28.6125,40.80454545,21.95,14.47083333,11.28333333,11.99166667,17.6125,13.12916667,12.5125,12.8875,21.175,9.695833333,11.5875,11.03333333,12.0625,10.70833333,7.708333333,14.0875,12.76666667,12.12083333,14.75416667,13.55416667,12.42916667,20.725,28.13333333,19.07083333,6.3625,15.82272727,12.38333333,11.275,20.5125,12.27083333,61.65,22.375,8.195833333,15.5875
"259",12.775,23.65833333,13.85,18.6625,11.22083333,24.4625,15.25833333,14.7875,14.58333333,16.1125,25.18333333,22.39166667,31.96666667,10.39166667,11.87083333,9.795833333,14.52083333,9.583333333,9.275,10.74166667,11.40416667,13.53333333,14.80833333,11.22916667,12.76666667,16.53333333,18.06086957,16.42916667,10.77083333,21.32916667,10.91818182,12.99583333,23.28333333,12.40833333,74.95833333,33.72916667,8.766666667,15.19583333
"260",21.54166667,14.3875,11.2125,14.7875,18.40416667,16.76666667,10.45833333,11.12083333,11.41666667,7.820833333,26.78333333,23.85,22.6952381,10.89583333,11.93333333,11.2,9.333333333,8.5625,12.60833333,4.975,8.304166667,6.083333333,12.22083333,8.8625,8.675,16.11666667,17.77083333,14.0625,12.04166667,21.05416667,12.84782609,7.845833333,10.10416667,7.816666667,26.825,27.975,8.079166667,6.916666667
"261",13.8875,15.175,10.38333333,15.29166667,13.62916667,10.6,9.4875,9.604166667,9.779166667,10.1125,22.10833333,23.075,23.73913043,6.3375,6.545833333,6.441666667,10.14583333,9.270833333,12.8,7.029166667,8.166666667,7.270833333,8.1875,7.354166667,6.5,11.40833333,14.63333333,10.8625,15.55,13.40416667,11.79166667,10.22083333,8.154166667,4.458333333,14.28333333,19.25,8.004166667,6.354166667
"262",11.79583333,11.25833333,4.575,9.55,11.1875,11.4375,10.91666667,3.745833333,3.208333333,10.54166667,41.37083333,38.84583333,42.67826087,7.554166667,7.9625,7.9,9.904166667,1.183333333,6.775,4.833333333,5.029166667,5.375,7.004166667,5.491666667,5.033333333,7.2625,9.634782609,14.9125,9.2,13.17083333,20.125,11.96666667,4.3125,6.925,15.77916667,15.42608696,3.891666667,5.1875
"263",13.64166667,12.64166667,5.445833333,12.84583333,25.60416667,15.64583333,12.3875,7.117391304,6.608333333,14.04782609,35.47916667,32.14583333,36.89583333,6.533333333,6.326086957,7.183333333,6.4875,2.804166667,6.383333333,8.620833333,9.291666667,10.37083333,11.79166667,11.05833333,8.104166667,14.115,16.94782609,17.25833333,7.5,15.99166667,17.425,8.545833333,6.370833333,8.254166667,20.3375,17.02916667,4.625,9.754166667
"264",12.875,12.95416667,10.27916667,14.3,16.92727273,13.94583333,13.01666667,14.5875,7.258333333,18.11666667,17.30833333,23.325,26.50833333,10.3125,11.1125,10.49583333,9.875,8.520833333,13.39583333,11.45,10.90833333,11.84347826,14.05416667,11.76666667,11.09047619,10.22083333,17.43913043,16.31666667,19.40833333,19.51666667,14.51666667,13.30416667,9.152631579,13.355,21.2125,14.62916667,9.529166667,20.87083333
"265",8.8,17.07083333,9.629166667,19.55,21.65,22.0125,15.025,12.92608696,11.69583333,15.975,23.98333333,24.65416667,30.03181818,14.70833333,16.0875,11.63333333,8.9875,14.65833333,14.55416667,15.475,16.78333333,17.7875,18.95,18.13333333,18.99583333,9.941666667,16.39166667,17.97916667,17.29166667,19.025,18.75,15.85416667,13.80416667,12.4875,27.13333333,15.32916667,12.8125,21.64166667
"266",18.4625,21.6,20.675,25.8,24.05416667,20.025,14.17916667,14.69166667,16.48181818,22.24166667,21.82916667,19.46666667,24.53684211,16.90416667,19.66666667,14.09583333,9.979166667,19.05,13.475,18.2,18.01666667,18.575,22.59583333,20.48333333,18.22083333,12.21666667,18.49166667,22.23333333,13.05833333,17.35,12.8125,23.90833333,13.12083333,8.95,29.75,15.825,12.13684211,20.48695652
"267",14.54583333,25.175,27.5375,31.45,25.525,5.941666667,3.725,14.425,18.125,32.72083333,15.4375,14.22916667,15.41666667,17.25416667,17.33333333,14.775,11.02916667,22.94583333,15.69166667,11.7,12.56666667,10.00833333,17.17083333,15.69583333,10.75833333,12.68333333,21.99583333,7.754166667,14.19166667,43.69166667,22.17916667,13.67083333,12.57916667,8.516666667,26.90416667,21.9125,7.070833333,12.63333333
"268",14.9875,34.125,23.425,32.57083333,19.8,14.12916667,11.34166667,18.14583333,28.37916667,14.04166667,20.05833333,19.56666667,27.16818182,17.43636364,19.01666667,16.70869565,16.7375,19.47916667,18.45833333,15.85416667,15.20416667,15.4875,18.65,16.525,15.70416667,13.39166667,19.53636364,13.20416667,12.3875,35.04166667,37.125,17.025,21.12916667,8.629166667,29.09166667,23.925,11.47083333,18.04166667
"269",15.68333333,29.35833333,22.85,33.03333333,20.50416667,11.27916667,10.1,8.770833333,25.05416667,14.475,20.91666667,19.80833333,21.38571429,12.94166667,13.35,13.35,11.41666667,12.37083333,12.61666667,11.45,9.158333333,11.03333333,12.15,9.7625,10.6125,18.2875,22.29166667,12.38333333,12.60416667,18.275,20.73333333,10.0875,12.17083333,6.4875,42.7125,46.14166667,9.033333333,10.575
"270",12.25416667,27.3,16.33333333,21.2125,22.525,9.838888889,6.813043478,11.59166667,11.71666667,19.08333333,19.15,16.05416667,14.29,15.00833333,16.79166667,13.12608696,12.60416667,9.625,9.979166667,11.49473684,10.025,12.75,15.15,11.52916667,13.00833333,19.55416667,21.54583333,8.175,13.39583333,16.42608696,11.40416667,13.44285714,17.25833333,8.933333333,25.22916667,39.72916667,8.508333333,11.65416667
"271",11.92083333,16.675,8.7,10.5875,17.82916667,12.425,8.959090909,11.35416667,8.975,17.70416667,12.025,15.53333333,10.98695652,14.66666667,15.58333333,12.99583333,8.975,9.716666667,11.15416667,11.18181818,11.6875,16.63333333,12.17916667,9.804347826,12.44166667,18.29583333,22.53333333,12.75,10.32083333,14.05416667,16.91666667,10.32083333,15.9625,5.4,33.38333333,28.6125,5.654166667,21.65833333
"272",11.0875,18.04583333,8.545833333,17.475,20.71666667,12.775,5.895652174,9.373913044,9.154166667,15.66666667,8.075,9.333333333,12.16190476,9.7125,12.72631579,9.6125,10.19166667,8.595833333,9.025,9.4,7.520833333,10.325,11.375,7.660869565,9.679166667,14.70416667,24.7125,7.308333333,12.9375,14.49166667,15.92083333,21.21666667,8.216666667,9.525,28.74285714,23.23333333,7.708333333,9.5375
"273",12.69583333,19.59583333,12.82,14.50833333,14.74583333,12.70416667,9.6125,18.15833333,8.679166667,12.99166667,11.42916667,15.9125,11.02777778,8.708333333,12.74166667,8.129166667,5.820833333,9.3625,6.775,12.65833333,9.552173913,15.17083333,13.575,8.175,10.125,12.3,22.03636364,10.65416667,9.616666667,16.0826087,10.575,10.82916667,10.84583333,5.845833333,32.99583333,25.86086957,5.7125,13.7
"274",17.07083333,22.81666667,28.4,26.85833333,20.34166667,11.62916667,6.7375,11.18333333,15.09166667,14.22083333,9.445833333,13.1875,7.916666667,12.925,11.8875,10.26666667,8.970833333,15.67083333,12.43333333,14.34583333,9.329166667,11.28333333,11.74166667,8.458333333,10.875,14.12083333,25.52272727,7.208333333,9.395833333,29.4,37.125,12.62083333,14.29,4.179166667,25.15416667,24.35416667,9.558333333,11.10833333
"275",9.808333333,20.525,23.775,24.45833333,15.075,8.7,5.818181818,10.15217391,19.375,13.32916667,9.641666667,11.56666667,9.779166667,15.3375,16.6,14.74166667,9.166666667,15.80833333,8.716666667,10.24166667,7.1625,9.7625,8.5375,4.717391304,9.570833333,10.59166667,18.40416667,8.05,11.48333333,24.89166667,12.0875,14.34583333,11.60833333,3.354166667,22.29583333,22.4875,14.61666667,8.5625
"276",13.24166667,16.99583333,18.79583333,20.125,11.32916667,6.75,5.752380952,8.32631579,15.75,14.625,8.595833333,10.9625,7.0625,9.9,11.85416667,8.966666667,9.779166667,11.30416667,10.775,7.954545455,4.845833333,7.541666667,8.008695652,5.295454546,6.654166667,12.1875,15.77083333,5.052380952,13.96666667,25.96666667,10.07916667,12.43333333,8.241666667,6.6375,15.825,18.74166667,10.54782609,6.270833333
"277",10.69166667,8.3,2.925,8.683333333,7.2,9.033333333,6.9,9.7875,3.441666667,12.6125,9.05,11.15416667,7.225,10.1625,12.41666667,7.2875,8.833333333,3.760869565,3.904166667,9.708333333,7.5,13.0625,9.583333333,9.4375,10.42083333,15.45833333,16.84166667,7.179166667,3.795833333,20.49166667,8.636363636,13.27083333,2.445833333,3.765217391,13.16666667,13.44166667,3.8125,9.895833333
"278",13.11666667,15.75833333,11.78333333,13.525,14.7,6.030434783,7.557142857,8.768181818,5.005555556,19.78095238,9.8375,9.85,8.191666667,12.925,13.5125,11.06666667,11.80833333,4.933333333,6.833333333,12.025,8.4125,9.575,10.49166667,10.6875,11.63333333,8.658333333,10.73043478,8.0375,6.233333333,15.54166667,12.6125,11.54583333,4.6875,9.35,8.55,23.575,7.020833333,9.858333333
"279",20.3375,16.34166667,8.504166667,15.76666667,15.80833333,15.5375,7.604166667,8.325,8.1375,20.42083333,12.82083333,13.54166667,20.625,13.75833333,14.52916667,13.86666667,12.15,10.125,8.1625,8.608333333,9.7,11.27083333,13.43333333,13.20416667,12.25833333,8.591666667,23.57391304,14.52083333,13.8375,13.89583333,11.23043478,13.58333333,4.4125,37.7125,18.74583333,15.0375,10.54782609,12.35416667
"280",17.2,15.5,17.22916667,15.66666667,15.78333333,12.71666667,8.8,12.48333333,7.2375,18.25833333,15.88333333,17.075,16.48333333,16.04583333,17.29583333,10.26666667,11.46666667,9.116666667,10.42083333,12.225,9.320833333,10.7625,13.52083333,11.67083333,13.97916667,8.6125,17.24583333,16.69166667,12.22083333,12.19166667,19.77916667,8.9,12.2375,23.1875,10.15416667,12.54166667,7.0375,11.125
