"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68"
"483",18.66666667,35.95833333,19.30416667,29.44583333,34.775,34.535,25.37083333,31.28333333,30.95217391,23.55833333,40.15833333,32.02916667,33.44583333,18.55416667,16.89166667,21.10416667,11.14166667,19.61666667,26.67272727,33.02916667,19.69166667,22.44583333,30.12916667,22.4375,19.275,23.41666667,17.21666667,25.7875,15.7375,24.3,38.72916667,22.88333333,20.09583333,12.77083333,19.625,15.38333333,40.08333333,31.59166667,36.675,14.92083333,36.225,17.15416667,23.39166667,15.22857143,11.24583333,15.25833333,14.00833333,12.7625,12.64166667,17.62083333,10.5875,5.704166667,25.05833333,12.11666667,17.65,16.55,9.666666667,26.9125,16.04166667,21.9875,19.17083333,15.575,28.78333333,8.92173913,74.85416667,24.38333333,15.5875,11.09166667
"484",29.6875,34.48333333,19.23333333,24.05416667,46.43333333,36.8125,32.04583333,44.10416667,35.6125,34.625,40.47916667,32.1,34.0375,16.71666667,23.19166667,21.15833333,15.82083333,24.96666667,33.17083333,35.2125,17.1875,21.80833333,48.44545455,31.07391304,18.025,27.9875,22.43333333,27.55416667,19.1625,34.45416667,35.4625,27.98333333,26.125,15.10416667,25.55,13.21666667,33.23333333,34.825,45.44166667,15.64583333,34.15416667,13.875,16.62916667,18.91666667,11.82,13.79166667,15.27083333,16.19166667,12.55833333,19.72857143,15.64583333,8.916666667,25.12916667,13.09166667,28.8625,23.92083333,15.28333333,31.71666667,19.3,17.76666667,19.95833333,13.60434783,24.53333333,13.325,26.49130435,24.85,14.5375,14.225
"485",23.73333333,27.7,20.7375,21.95416667,31.76666667,23.00833333,25.5875,23.57916667,22.8625,22.37916667,28.87916667,20.54583333,23.04583333,20.0875,18.75416667,19.23333333,27.0375,27.97083333,22.7625,18.97083333,17.37083333,21.275,27.4625,25.25416667,20.05416667,26.47916667,21.49166667,25.05,18.40416667,22.78333333,26.92916667,23.49583333,22.98333333,15.225,19.475,11.6,20.98333333,22.9625,24.89583333,17.175,18.90416667,13.45416667,19.69583333,28.33333333,25.525,14.8625,14.43333333,24.65416667,17.0625,31.64166667,16.125,10.27083333,17.52083333,13.2875,24.34583333,27.52916667,22.37826087,17.2875,20.375,18.6,19.97083333,13.07391304,21.725,11.86666667,27.41666667,22.2875,14.50833333,16.61666667
"486",17.875,27.06666667,18.30416667,17.05833333,24.625,18.275,20.57083333,21.12083333,18.38333333,17.97916667,30.15,19.98333333,18.6125,17.95833333,15.50416667,18.23333333,18.72083333,19.53333333,19.6625,25.99166667,20.44583333,25.9,21.86086957,20.05833333,15.4,18.20416667,21.23333333,23.31666667,19.6625,13.22083333,22.9375,21.40833333,18.975,15.12916667,17.05416667,9.445833333,12.82916667,16.4625,19.35,15.97083333,22.99583333,15.48333333,19.71666667,19.58333333,16.42916667,29.6,21.43333333,19.20833333,26.475,24.275,14.35,7.358333333,12.7125,8.8875,17.79166667,17.1875,12.90416667,14.09583333,16.525,16.575,16.75,11.45,21.45,9.825,16.7875,19.225,15.33333333,14.04583333
"487",25.36666667,42.04583333,24.45833333,26.55833333,37.78333333,31.05416667,28.19583333,34.90416667,28.47083333,26.4125,38.04166667,21.76666667,30.5875,15.98333333,19.65,18.14166667,25.5125,26.825,22.99583333,36.01666667,24.20416667,29.89583333,34.29166667,26.9125,18.79583333,25.69545455,26.65833333,32.7125,21.44583333,20.91666667,16.38333333,34.2,24.36363636,12.64583333,18.77916667,14.4375,26.4,26.6125,31.90833333,17.1625,35.76666667,14.65833333,20.09166667,28.08333333,15.125,21.08333333,25.12083333,20.58333333,22.42083333,21.925,15.60833333,7.995833333,22.82083333,12.00416667,23.83333333,22.07916667,16.31666667,23.79583333,17.06666667,18.23333333,13.7125,10.39166667,22.42173913,13.85238095,38.28333333,28.3375,15.38333333,16.34166667
"488",34.64166667,35.94166667,17.65416667,27.38333333,38.45833333,26.88333333,30.2625,29.37083333,26.00833333,29.3,35.675,21.58333333,42.7375,19.9,21.45833333,24.69583333,23.9375,29.51666667,23.74166667,41.25416667,20.74166667,24.76666667,34.235,27.2125,18.5875,22.4875,23.05833333,28.84166667,20.6375,19.6625,25.6,34.50416667,29.34761905,15.825,21.4,9.283333333,23.69583333,20.37083333,30.05416667,18.17916667,28.60833333,15.40416667,19.64583333,30.87916667,19.69583333,31.025,22.0875,21.71666667,27.94347826,25.23333333,16.61666667,4.8,29.64583333,9.2125,33.01666667,25.37083333,20.62916667,18.40416667,24.10833333,19.10833333,14.1,12.89166667,24.05,18.65416667,19.70833333,17.64166667,13.51666667,13.51666667
"489",31.50416667,36.225,16.6875,25.84166667,38.74166667,29.08333333,30.7875,26.22916667,26.38333333,26.14583333,31.08333333,24.3875,27.125,20.325,17.1,20.00416667,24.50416667,30.32916667,14.42916667,26.59047619,24.00416667,30.3125,34.86521739,24.60952381,13.25416667,15.7125,18.83333333,20.52173913,13.47916667,20.26666667,14.8875,22.61666667,24.85416667,15.30833333,26.04166667,5.3125,20.45833333,29.28333333,35.72916667,13.5375,25.225,13.5125,14.79166667,25.75,18.16666667,29.01304348,27.8375,12.93333333,26.24166667,21.80833333,13.97916667,4.120833333,18.64583333,11.96666667,23.83333333,21.39583333,19,19.45,24.28333333,14.275,15.33636364,14.76666667,23.72916667,14.12916667,38.19130435,19.14583333,10.4,12.6
"490",21,39.09583333,15.2,21.54583333,28.28333333,17.02083333,19.35,19.07916667,17.98333333,20.47826087,18.05416667,15.30869565,28.22083333,17.32272727,12.2375,16.55833333,19.01666667,18.45,18.37916667,33.25416667,14.33333333,19.75833333,26.74090909,19.34583333,11.55,14.01666667,21.80416667,27.425,18.61666667,12.40833333,12.6625,21.3625,26.54166667,14.24583333,31.00833333,4.704166667,16.44166667,23.7875,31.4875,16.14166667,24.5375,12.6875,15.86666667,24.92916667,15.17619048,16.69166667,19.3,14.79583333,15.55416667,21.20833333,15.18333333,5.941666667,9.141666667,7.554166667,16.1125,13.80416667,13.725,14.88333333,19.92083333,15.6375,17.44166667,13.49166667,23.35,12.4625,39.65,21.69166667,12.83809524,12.44166667
"491",24.475,37.4125,18.3,26.54583333,31.65833333,22.12083333,22.8125,26.35833333,18.87083333,19.74166667,25.05833333,20.38333333,26.235,19,13.65,19.19166667,21.84166667,21.96666667,17.22777778,27.9,12.62083333,17.95833333,36.585,28.50416667,16.96666667,20.70833333,21.30416667,26.90833333,19.92083333,17.32916667,16.14166667,23.1875,25.475,15.4,21.30416667,9.854166667,21.92608696,26.2125,30.5,15.34166667,24.56666667,12.74583333,19.60833333,22.8875,14.80869565,15.575,14.9375,18.40416667,16.3625,21.3125,16.9875,7.729166667,13.52916667,12.26666667,17.325,19.80833333,16.2875,17.29583333,16.7875,17.41666667,18.59090909,17.16818182,34.85416667,11.64166667,42.62173913,26.4125,16.9125,16.25833333
"492",21.625,22.4625,15.60833333,17.55833333,27.41666667,17.3625,21.27083333,20.99166667,17.75416667,14.6875,25.42083333,16.3125,31.84166667,21.075,14.18333333,19.20833333,19.4,18.7,15.4625,26.93333333,15.975,20.82083333,21.7625,14.6375,17.725,19.3625,18.2375,21.84583333,17.02083333,10.58333333,11.71666667,21.25833333,21.7625,15.59583333,15.77916667,9.029166667,18.4625,19.325,21.73333333,17.29583333,20.35416667,12.49166667,25.11666667,18.03333333,11.22083333,17.00833333,16.40833333,16.69583333,17.45416667,18.75416667,15.7625,6.5625,16.18333333,12.025,15.68333333,13.17916667,11.50833333,13.77083333,15.0125,18.49166667,19.96666667,16.20833333,24.84166667,13.32916667,29.12083333,19.02916667,13.28333333,13.93333333
"493",18.27083333,20.13333333,10.85833333,14.5625,34.60416667,25.31666667,26.35,28.28333333,23.7375,23.2875,34.10416667,19.53333333,24.92083333,15.83636364,14.14583333,15.8,14.42916667,15.55416667,22.775,24.61666667,15.8375,19.84583333,28.6375,26.42083333,13.92916667,14.98333333,17.9625,22.30833333,16.6625,18.50416667,12.61666667,20.87083333,19.22916667,12.73333333,13.72083333,6.204166667,25.2,24.0625,25.1,12.8125,21.86666667,13.39583333,18.44166667,13.05833333,8.379166667,15.32916667,17.08333333,12.7625,12.70833333,13.6375,15.89166667,3.841666667,11.96666667,10.00833333,20.96666667,15.1875,14.39583333,16.92083333,13.575,14.40833333,18.41666667,12.94583333,22.40416667,16.025,29.35,18.01666667,13.77083333,14.90833333
"494",22.825,30.4375,19.70416667,24.25833333,39.32272727,29.29166667,27.59090909,38.19166667,31.35833333,24.24166667,37.09583333,25.54166667,33.47916667,24.64583333,17.47916667,20.34583333,26.13333333,28.99583333,22.55833333,25.27916667,24.975,22.65833333,33.52173913,24.1,15.5375,18.65833333,21.02083333,26.79166667,20.05,18.725,19.62916667,29.67083333,33.4625,14.74166667,16.96666667,7.345833333,21.88333333,24.44583333,25.1,17.6875,27.84583333,17.325,20.15833333,20.93333333,16.94583333,15.97916667,15.39583333,19.57916667,14.16666667,23.82916667,16.06666667,6.408333333,14.57916667,9.5125,19.18333333,19.91666667,18.76666667,15.69583333,17.4625,17.47916667,15.3875,17.06666667,27.08333333,22.13333333,39.7625,28.4,15.2375,13.90833333
"495",19.24166667,33.59583333,20.27826087,27.325,47.7125,39.86666667,36.11304348,41,35.37083333,31.72916667,46.05,20.23333333,16.56666667,24.325,19.92083333,30.19583333,21.14285714,37.42083333,21.06363636,18.55,22.845,18.6625,30.90416667,26.1875,17.40833333,21.0625,22.30833333,18.95,18.58333333,19.425,18.07083333,32.47916667,34.24166667,17.03333333,21.5125,10.875,17.69166667,28.94583333,32.14166667,17.93333333,17.98181818,27.02916667,23.64166667,33.92916667,23.84583333,23.725,18.12083333,20.20555556,17.15833333,27.125,15.02083333,7.608333333,19.525,11.40416667,21.4375,22.245,15.95217391,17.3375,19.79166667,20.70416667,17.69166667,13.65,32.57083333,29.11666667,40.7875,26.6125,13.93333333,12.47916667
"496",23.0625,40.05416667,19.54583333,26.96666667,39.39583333,26.475,31.74583333,28.49166667,26.09583333,20.975,36.27083333,19.47916667,22.07826087,16.45416667,27.08333333,35.79583333,22.74166667,34.6826087,21.29166667,21.59166667,26.0875,19.5625,31.46666667,23.30833333,25.70416667,28.4,20.38333333,20.9875,18.80416667,14.1625,23.53333333,40.2625,37.16666667,24.69583333,28.3625,14.69583333,15.825,27.55,18.9875,27.23333333,15.35833333,42.19166667,27.50416667,31.58333333,19.76666667,23.97083333,19.69583333,25.375,24.94166667,28.39583333,25.62916667,11.35833333,31.7625,15.28333333,20.15833333,18.275,19.55416667,10.95833333,21.30833333,29.06666667,17.15833333,11.95217391,35.3375,25.16666667,50.1875,28.69166667,16.64166667,17.87916667
"497",15.57916667,38.55416667,26.4875,30.0125,29.2375,19.6826087,20.01666667,22.29166667,19.9,14.87083333,22.025,21.37083333,21.1875,22.12916667,28.15,32.22083333,16.47083333,23.825,23.65416667,19.69473684,28.96666667,26.11666667,22.81666667,17.32380952,33.96666667,35.12083333,17.78333333,19.2952381,21.2625,15.4125,19.3047619,42.025,28.36666667,21.24583333,30.3625,16.47083333,20.17916667,25.89166667,24.1125,28.59166667,16.8125,26.57272727,31.50833333,19.77916667,12.7,23.14166667,18.83333333,16.3375,14.2125,20.10416667,20.01666667,13.86666667,34.29583333,17.94583333,15.59166667,15.85833333,13.04166667,13.95,19.85,28.34166667,18.825,10.1,33.93333333,24.16666667,44.95833333,34.75416667,16.65,22.66666667
"498",15.65,37.25833333,28.75833333,31.8625,30.475,18.5,22.8125,21.25,18.74166667,17.91666667,19.26666667,18.90833333,17.35416667,19.37916667,27.08333333,28.0125,20.6,25.02083333,12.15217391,22.44166667,25.72916667,29.75833333,23.3125,12.2875,29.34166667,29.44583333,19.30416667,20.4375,19.1625,13.74583333,13.39583333,30.85,25.5625,15.89583333,29.15416667,17.775,18.2,24.9625,21.44166667,22.1,15.15833333,17.97916667,29.4125,22.95833333,13.73333333,18.52916667,19.32916667,21.42083333,16.85833333,24.46666667,16.20416667,16.15416667,22.13478261,22.64166667,14.47083333,15.93333333,12.075,11.45833333,17.94583333,22.74166667,15.25416667,10.72173913,36.325,21.525,48.475,34.02083333,12.60416667,15.45833333
"499",15.32916667,37.12916667,27.25833333,31.69166667,28.17083333,20.62083333,20.79166667,27.525,22.30416667,15.87916667,32.65416667,19.66666667,20.09166667,15.3625,23.12083333,25.02083333,18.4625,24.225,24.0625,25.6125,25.99583333,21.90416667,24.27083333,14.70833333,20.29583333,22.87916667,14.98333333,17.34166667,14.14782609,13.39583333,19.72916667,23.125,21.575,11.375,28.45416667,18.1875,22.4625,17.77083333,16.77083333,16.5375,23.70833333,12.41666667,21.225,20.77916667,20.025,24.94166667,20.3625,20.39583333,18.8125,22.5375,14,11.58333333,23.0125,17.55833333,15.67916667,15.65,10.34583333,13.7625,15.80833333,19.44166667,11.54583333,8.866666667,37.55416667,23.21666667,42.20416667,29.69166667,11.5125,9.675
"500",16.25,33.12916667,25.80416667,29.7125,34.2875,18.87916667,21.88888889,24.6875,24.65,13.49583333,33.2,18.89583333,20.65833333,23.30833333,26.79166667,26.55416667,20.10833333,32.02916667,22.70416667,26.70416667,26.9875,25.74583333,21.76666667,16.64583333,22.70833333,22.97083333,19.64166667,23.68333333,17.72083333,16.075,18.69583333,30.41666667,25.29583333,18.70833333,27.15416667,11.43333333,18.26521739,18.47391304,14.78181818,23.02083333,23.375,23.15833333,38.98333333,22.5375,20.325,27.44583333,22.04166667,19.20416667,18.53333333,22.19166667,18.00833333,12.45416667,22.52916667,14.20833333,16.72083333,19.225,12.50416667,15.91363636,19.64166667,26.95833333,10.70416667,8.175,32.19583333,23.25833333,24.59583333,34.16666667,12.5375,10.91666667
"501",17.95416667,40.1625,26.75833333,33.90416667,35.97083333,21.76666667,21.25833333,24.575,24.9375,17.01666667,28.65416667,15.47916667,18.35833333,22.2625,30.01666667,27.56666667,19.95,28.89166667,16.8875,18.28636364,33.6625,28.42727273,27.40833333,24.20416667,25.85416667,33.15833333,17.52083333,18.97083333,17.22916667,14.00833333,27.94166667,38.87916667,25.87083333,16.32916667,29.625,15.6125,15.7,21.34166667,14.35416667,22.05416667,12.01666667,23.55416667,33.19583333,20.60416667,17.42083333,23.45,21.07083333,15.79166667,17.87916667,23.60833333,16.375,14.39166667,22.91666667,18,17.75,21.24166667,12.35833333,12.775,21.35,30.12083333,10.79583333,7.8,37.75833333,24.60833333,50.4625,43.02916667,10.73333333,14.54583333
"502",15.03333333,41.75,31.49583333,36.39166667,33.85217391,22.4375,25.69583333,29.3875,26.22916667,18.685,34.29583333,20.44782609,18.8125,23.15,29.53333333,29.17916667,20.84583333,32.31666667,16.81666667,15.01666667,31.775,28.1625,26.52272727,19.57083333,27.775,43.57916667,19.81666667,21.7,18.70416667,16.74583333,17.26666667,40.38333333,39.55,21.42727273,28.09583333,18.72916667,19.07083333,22.4875,15.39166667,27.4125,15.16086957,23.07083333,31.34583333,22.39166667,19.23333333,30.84583333,20.26666667,22.10833333,17.08333333,24.15,16.68333333,15.0875,43.66666667,18.475,18.65833333,16.1625,12.2,14.19166667,20.46521739,29.625,13.89583333,7.4,41.84166667,22.74166667,49.02083333,34.12083333,11.95833333,11.625
"503",16.17083333,46.66666667,32.25833333,36.3875,30.99166667,19.84166667,21.57916667,24.82272727,21.67083333,14.39583333,29.04583333,15.64166667,25.9,19.29166667,29.47916667,33.8125,18.98333333,29.14583333,13.97916667,19.69473684,25.7,23.8,28.78095238,19.7625,25.12916667,29.65,20.925,23.025,19.97083333,10.025,23.14583333,35,30.25416667,15.22083333,29.37142857,18.735,13.58333333,16.2125,10.59545455,23.30833333,15.68333333,19.8625,28.5,21.95833333,20.82083333,28.49583333,26.44583333,19.09166667,18.25,22.825,16.6125,19.06842105,36.4125,18.95416667,19.4,15.05416667,14.2375,13.77083333,20.30416667,29.01666667,15.88333333,12.05833333,31.06666667,23.47083333,45.42916667,32.08333333,14.00833333,14.975
"504",19.7875,44.05833333,29.8625,36.275,34.22083333,23.85714286,26.15416667,27.20833333,24.3875,20.09583333,34,18.62916667,18.45,27.925,29.35,31.12083333,27.0375,31.64166667,18.55416667,17.98333333,34.27083333,31.26086957,32.44583333,22.89583333,31.2,34.22916667,23.15714286,22.00833333,23.12916667,9.983333333,19.2,42.02083333,37.92083333,24.55833333,28.69166667,16.91666667,15.24583333,22.05,19.02083333,32.8375,12.1,30.17083333,35.38333333,25.73333333,25.17916667,20.47916667,19.78333333,29.99166667,21.17083333,31.325,25.45833333,16,30.54583333,18.54583333,17.95833333,17.1375,15.14166667,12.71818182,21.6375,33.93333333,13.6625,14.61304348,36.97916667,17.625,34.14583333,37.04583333,18.94166667,19.5125
"505",26.01666667,33.36190476,23.2875,28.86666667,31.6375,22.19166667,20.6125,23.48333333,20.79583333,17.2,27.15,19.70416667,31.84166667,30.39166667,23.775,23.075,24.99583333,45.29583333,16.06521739,21,29.22916667,27.94166667,27.12173913,22.35,36.2625,37.3,26.8125,29.1,27.7625,11.25833333,17.54166667,48.72083333,40.3625,30.10833333,26.46666667,18.27083333,10.54736842,19.82916667,14.65833333,28.55,17.59166667,32.28333333,55.41666667,27.87916667,22.18333333,18.75416667,20.4625,28.87916667,22.37916667,28.29583333,31.875,15.94166667,30.44583333,22.7375,19.89166667,21.46666667,23.90416667,12.9125,29.59166667,35.17083333,15.86666667,15.08333333,40.46818182,20.31666667,63.7375,39.65416667,22.72083333,19.23333333
"506",10.09166667,38.52916667,24.90416667,28.5875,22.67,13.50416667,18.375,21.02916667,16.44583333,10.23333333,28.39166667,17.75416667,12.07916667,27.08333333,23.73333333,24.39166667,24.33333333,26.96666667,21.37083333,15.03333333,27.62083333,23.825,17.08333333,11.51666667,24.79166667,32.64166667,10.17083333,11.89166667,10.46666667,9.2625,12.84166667,41.8625,28.67083333,17.12083333,29.35416667,21.9625,13.57083333,17.1875,13.85,23.19166667,11.86666667,21.9,37.70416667,24.15416667,21.01666667,23.57083333,24.57916667,20.66666667,19.47083333,25.86666667,14.64583333,22.5125,22.59583333,22.225,11.56666667,11.35,9.845833333,10.85416667,24.49583333,27.01666667,15.24583333,11.7125,35.2,21.66666667,48.63333333,27.47916667,5.420833333,12.83333333
"507",11.00416667,33.025,21.24166667,25.66666667,22.79583333,15.18333333,17.30434783,22.2125,16.71666667,9.266666667,29.92083333,18.94583333,17.25833333,29.75416667,22.75416667,21.97916667,22.42916667,22.65,13.0625,22.41666667,25.17916667,25.2125,21.6,9.8875,31.1125,34.59583333,13.09583333,16.35416667,11.4125,9.908333333,11.78333333,33.67916667,25.07083333,16.10416667,28.61666667,27.3375,12.45,16.875,14.4125,26.47083333,18.16666667,23.225,34.96666667,31.79166667,28.53333333,26.575,29.9625,30.7625,25.37083333,33.8,12.5875,26.95833333,26.7625,29.18333333,12.04583333,13.29583333,12.84166667,12.9625,26.27916667,30.15,16.37916667,9.3875,28.55,15.0375,26.4,26.09583333,7.816666667,13.17916667
"508",13.65,37.41666667,31.1375,26.5,21.62916667,18.25,17.07916667,20.20833333,17.69583333,12.97916667,20.5375,16.94166667,26.1375,13.37916667,22.72083333,19.6375,14.8375,27.525,18.84166667,32.7375,17.04583333,23.54166667,23.74583333,19.17083333,40.6875,44.34583333,16.6,17.5,17.44583333,9.0125,12.34583333,37.20833333,24.50833333,16.30416667,24.33333333,25.16666667,14.92727273,16.67916667,20.25,21.14166667,31.4,22,27.2826087,25.0875,14.55,20.05833333,12.72083333,15.42916667,14.0625,21,13.475,24.4,26.57916667,28.04166667,12.0875,13.51666667,10.15833333,12.15833333,15.81666667,22.95,12.825,12.5875,34.73478261,18.1375,26.2625,30.81666667,11.9,13.65454545
"509",8.808333333,25.97916667,22.175,28.87916667,22.73636364,13.85454545,16.85,13.92,16.36666667,9.5125,18.30833333,16.2125,12.71666667,5.520833333,8.9375,14.0125,9.766666667,28.625,12.35833333,10.44166667,9.6875,15.92083333,18.69565217,12.22083333,16.30416667,23.375,9.0625,9.070833333,9.861904762,7.75,12.52083333,26.43333333,14.60833333,12.86666667,27.10833333,12.69583333,15.70416667,17.64166667,12.1125,11.82083333,7.725,6.504166667,16.29166667,16.375,7.995833333,12.76363636,6.136363636,10.15,9.283333333,15.425,8.15,8.6625,14.425,12.475,10.87142857,12.35,7.7,9.670833333,11.44166667,17.39583333,18.49583333,12.35,42.38333333,33.64545455,50.65833333,18.54166667,5.116666667,8.116666667
"510",9.654166667,28.55,16.40833333,24.24166667,20.99166667,13.0875,16.37916667,15.5625,16.325,10.02083333,19.14166667,21.15416667,14.5125,7.975,8.929166667,18.97916667,11.84583333,22.25,19.075,10.975,10.81666667,17.19583333,21.40833333,10.75416667,16.675,24.96842105,10.59166667,10.07083333,10.725,10.425,21.46,20.8,16.3125,8.15,29.32083333,12.05416667,16.425,15.275,13.48181818,12.70833333,8.6125,6.825,17.575,14.00416667,11.4,15.07916667,8.429166667,12.70833333,9.6,16.3375,8.85,14.19583333,15.90833333,12.7875,11.64583333,13.90833333,8.891666667,10.02916667,12.67083333,23.375,21.22916667,14.32916667,36.09166667,32.35,59.99166667,17.92916667,5.183333333,6.8125
"511",8.404166667,27.56666667,19.50416667,24.74166667,14.11304348,8.383333333,10.375,11.62916667,10.84166667,4.904166667,9.983333333,19.39583333,16.42083333,9.158333333,9.016666667,17.2625,10.54166667,12.89583333,19.225,14.09583333,11.13333333,12.7,16.31666667,8.25,12.92083333,16.4,9.9375,8.4875,7.695833333,6.05,13.20833333,16.42916667,20.59166667,8.895833333,26.475,11.17083333,20.22083333,13.55833333,13.58333333,13.95416667,10.64166667,7.429166667,17.2375,10.16666667,5.2375,13.97083333,7.670833333,10.59583333,8.383333333,12.1875,8.158333333,13.1625,13.5,11.28333333,6.983333333,9.920833333,10.7,5.1375,13.90833333,15.54166667,13.64166667,9.969565217,29.4,30.025,51.82916667,16.95,4.425,6.6
"512",9.745833333,32.6125,26.32083333,32.03333333,17.15416667,13.29047619,12.25833333,15.7,13.85416667,8.325,13.94583333,21.13913043,17.1375,10.125,12.84583333,14.56666667,13.12916667,19.29583333,21.60416667,18.54583333,11.19166667,14.475,18.64166667,10.69583333,14.17916667,18.10833333,11.1,7.690909091,9.125,8.225,17.99166667,15.81666667,13.62916667,8.325,37.50833333,17.7375,19.15,18.94583333,14.18333333,12.15,15.4,7.225,14.82083333,11.13333333,7.079166667,15.65833333,7.858333333,9.533333333,7.366666667,12.32083333,8.791666667,13.22916667,19.65833333,14.74583333,8.316666667,10.43333333,8.470833333,7.6875,12.5375,17.45416667,15.54166667,10.4625,50.0375,40.22083333,38.28333333,14.94583333,4.25,6.830434783
"513",13.9125,37.3375,31.55,29.05833333,31.42083333,17.8625,20.925,23.04166667,21.59166667,11.94583333,27.97826087,20.95,15.58095238,11.37916667,10.58333333,20.07083333,12.16666667,18.275,10.625,13.7875,10.39583333,14.0375,21.8,15.3375,15.5,20.88636364,13.20416667,13.89545455,12.73333333,12.19166667,17.72083333,21.27916667,17.4625,13.65833333,40.38333333,10.93333333,14.40416667,19.35833333,18.2125,19.29166667,13.64166667,13.37272727,27.68333333,12.04583333,7.65,21.15833333,9.258333333,8.7875,6.629166667,11.15,14.19583333,11.3625,13.54583333,11.6875,16.775,16.13333333,12.90833333,14.5875,15.87272727,30.4625,18.55416667,10.5375,49.19166667,41.9375,67.125,13.03333333,8.6125,10.75416667
"514",9.2625,19.9375,28.625,24.29583333,18.15,10.0173913,13.64166667,14.5,11.175,6.983333333,19.72916667,13.825,9.686363636,11.3875,12.37916667,15.7875,14.52916667,19.48333333,7.783333333,9.270833333,11.9625,14.45217391,12.20434783,11.69166667,13.66666667,17.22916667,12.47083333,13.71428571,11.625,6.283333333,12.47083333,20.55,16.02916667,11.45416667,40.20833333,9.604166667,12.0875,12.76666667,12.56666667,13.02916667,9.0375,11.05833333,20.9625,11.27916667,9.941666667,23.12916667,9.379166667,11.46666667,10.23333333,14.44166667,11.76666667,6.479166667,13.07083333,10.775,10.125,11.32916667,9.433333333,9.154166667,15.00416667,16.89166667,16.5875,10.57916667,42.47083333,28.62916667,26.44166667,14.03333333,8.454166667,11.06666667
"515",10.12916667,33.69583333,24.32916667,26.03333333,21.14583333,16.27083333,14.97916667,18.72916667,17.00416667,12.5826087,28.42916667,18.84166667,14.9875,13.775,17.30416667,17.30416667,15.0125,41.7875,11.60416667,16.13333333,17.59583333,21.03333333,17.64545455,12.23333333,17.17083333,22.57916667,12.92916667,18.50416667,12.85416667,7.4875,14.17083333,25.91666667,11.55833333,10.23333333,29.00416667,13.12083333,12.9875,13.975,15.52916667,18.7875,17.05833333,15.6875,24.22916667,16.32083333,11.56666667,13.43181818,11.8,14.60833333,11.90833333,16.85416667,10.41666667,8.1375,18.25833333,12.59166667,9.625,11.42083333,8.645833333,10.0125,15.30416667,20.39166667,18.03333333,15.1375,31.33333333,27.63333333,31.53333333,21.2125,8.995833333,11.4125
"516",17.70416667,37.95833333,24.17083333,26.425,24.95833333,16.55416667,18.97916667,20.23333333,18.5125,16.81666667,24.02083333,19.26666667,19.79166667,14.9,18.57916667,21.65833333,17.57916667,16.0375,13.30833333,18.8625,19.63333333,24.85,26.335,17.39166667,16.92916667,22.38333333,16.52083333,15.56666667,15.89583333,10.975,14.67083333,25.8375,22.1375,13.3,24,12.2375,17.8,19.7625,19.55833333,14.99166667,13.63333333,15.17083333,28.8625,23.25416667,12.94166667,15.60833333,14.20416667,15.9875,15.3375,19.7125,14.6,9.079166667,19.64166667,11.61666667,12.84583333,15.45,9.904761905,13.3625,16.74583333,20.425,22.825,12.77083333,21.96818182,26.00416667,50.4625,22.55416667,11.64583333,14.82916667
"517",12.2,40.17916667,24.20416667,29.81666667,22.67916667,14.3125,18.6625,20.74166667,17.48333333,13.80833333,22.64166667,15.52083333,24.19583333,16.79583333,21.275,25.54583333,11.69166667,18.00833333,11.425,28.725,28.7125,20.83333333,13.54583333,13.80416667,22.19583333,28.64166667,17.11666667,16.05217391,14.82916667,9.225,15.09166667,27.59583333,28.0125,18.3,28.42916667,17.46363636,10.635,17.725,21.125,22.55,10.9125,17.39583333,38.68333333,12.64166667,11.88333333,19.825,23.12916667,8.8875,17.98333333,17.375,18.84166667,8.683333333,15.66666667,15.3875,13.55,13.86666667,10.95833333,9.745833333,12.0875,23.81666667,19.37916667,12.475,26.91666667,24.54583333,67.125,27.51666667,10.6125,12.84166667
"518",17.94583333,39.99166667,30.00833333,35.59565217,24.2,20.14166667,19.98695652,24.0375,25.07916667,14.32916667,23.31666667,23.01666667,20.83333333,13.97916667,27.87083333,27.8875,13.77916667,15.4125,20.64166667,22.62916667,27.53333333,23.84583333,21.47083333,19.7125,19.6625,24.27083333,18.775,23.82083333,16.12916667,11.68333333,17.98333333,26.07916667,22.43333333,13.78333333,28.84,20.03333333,21.32916667,17.39166667,15.79583333,18.2,16.675,13.1,29.1875,25.81666667,16.81666667,13.06666667,21.37916667,19.49130435,23.63333333,21.29090909,14.8,11.23333333,15.98095238,12,15.44583333,15.17916667,10.825,14.51666667,13.53333333,25.98333333,16.4375,10.85217391,43.175,24.82916667,72.325,29.45416667,13.19583333,14.59166667
