"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"699",15.16666667,12.61666667,14.4875,29.57727273,18.7,20.46363636,18.71666667,36.6,13.24583333,21.15833333,23.15833333,17.4875,18.13333333,15.8625,15.33333333,21.1875,22.60833333,14.11666667,15.81666667,20.29583333,13.84583333,9.404166667,17.79583333,12.29583333,11.44166667,6.85,7.720833333,13.7875,12.88333333,9.2875,9.858333333,12.7125,12.44166667,15.45833333,11.69166667,22.92083333,21.9,6.320833333,19.37083333,15.15416667,18.95416667,10.35416667,11.87916667,12.39166667,14.0375,15.57916667,15.5875,17.1875,21.05833333,21.53333333,14.0375,22.86666667,23.05833333,17.05833333,4.975,13.57916667,10.34166667,11.81666667,17.48333333,21.55416667,14.65833333,18.58333333,13.05416667,15.12916667,18.39,14.35,12.75833333,19.00833333,13.07916667,13.7375,14.47083333,13.72916667,14.80416667,13.65416667,16.59166667,15.12916667,14.46666667,11.54782609,17.525,21.5875,14.30416667,3.0875,19.92916667,13.30434783,14.52083333,13.64583333,8.5,12.94583333,13.15416667,16.10416667,13.25833333,30.95833333,13.4125,16.81666667,12.375,11.425,19.30833333,18.45416667,17.175,12.625,12.1625,5.9625,11.95833333,11.12083333,5.347619048,18.71666667,11.55,20,10.60416667,13.82083333,16.9125,22.06666667,13.29583333,14.2625,19.74166667,18.925,15.12083333,15.59166667,8.870833333,10.06666667,11.75833333,12.8,14.5375,3.7875,10.50833333,10.02916667,17.53809524,14.77083333,10.13333333,10.20833333,11.05,19.22916667,11.05,12.6375,18.65833333,16.2625,14.3375,13.07083333,9.641666667,16.42083333,15.975,4.816666667,13.24583333,12.5625,15.78333333,17.54583333,22.60833333,14.29166667,19.25833333,43.29166667
"700",11.75416667,17.67391304,13.60833333,24.65833333,21.80416667,25.7875,19.575,25.21666667,17.48333333,25.87083333,27.48333333,21.92272727,24.24166667,24.94583333,19.29047619,23.75,23.55,24.61666667,23.37916667,21.63333333,13.58636364,15.58333333,23.37083333,12.22916667,11.475,9.347826087,10.51666667,9.6375,22.12083333,21.70833333,19.94583333,20.25833333,22.59583333,24.775,22.6625,25.84166667,17.275,6.708333333,16.32916667,12.81666667,18.0625,10.7375,17.025,12.35416667,17.725,19.41666667,20.04166667,18.60416667,24.54166667,23.85833333,19.24166667,27.98333333,19.7625,18.7,9.204166667,16.16666667,13.8625,21.21666667,20.34166667,39.53333333,15.9625,17.8875,11.64166667,21.92916667,33.81666667,22.05,15.5625,21.97916667,13.53333333,24.50416667,22.63333333,23.18333333,14.95416667,27.1125,21.25416667,18.83333333,23.85416667,12.80833333,19.25,19.6375,17.7375,5.195833333,25.9875,20.41666667,16.90833333,11.42083333,9.8875,9.820833333,15.76666667,16.56666667,14.64583333,34.68333333,10.45416667,13.97083333,12.68181818,12.35,12.84583333,16.2625,14.57916667,16.3625,15.69583333,9.108333333,11.59166667,14.57083333,11.68333333,6.225,8.45,23.08333333,14.66666667,14.46315789,18.7625,18.66521739,24.58333333,20.8625,22.43333333,20.775,24.3375,25.11666667,14.28333333,13.6125,13.45416667,12.39583333,16.55,6.145833333,9.341666667,8.758333333,16.26666667,10.26666667,8.183333333,10.35,8.491666667,34.99583333,12.84583333,10.33333333,18.9125,16.07083333,13.925,16.6125,10.8875,10.65833333,12.14583333,7.9125,12.75416667,13.575,19.15416667,23.675,25.9125,21.875,19.2826087,41.22083333
"701",10.3,21.975,23.8,27.80416667,14.58333333,21.27916667,14.00833333,20.88333333,21.925,33.05416667,33.775,30.89166667,29,25.79166667,27.05,30.46666667,28.625,34.85,30.40833333,29.67916667,16.22857143,7.604166667,17.47083333,12.90416667,13.6625,14.09583333,15.3125,17.72083333,24.2875,22.72083333,18.525,15.8625,21.74166667,26.72916667,21.15,26.73333333,23.29166667,15.40833333,22.71666667,22.5625,22.425,16.0875,20.28333333,18.4,10.63333333,24.74166667,20.55,20.39166667,28.9875,28.30833333,20.9625,26.6375,27.775,24.3,4.845833333,18.7375,18.68333333,22.27916667,26.76666667,42.1625,22.32916667,26.50833333,20.53333333,29.15416667,37.65217391,24.35217391,21.68333333,33.27916667,21.97083333,28.27916667,27.725,27.77916667,22.8875,37.10416667,23.37083333,22.8,30.69583333,9.583333333,23.23333333,32.47083333,15.775,5.458333333,32.34166667,22.7625,26.76818182,14.39583333,13.92916667,17.05416667,15.26666667,18.95416667,19.675,27.51666667,17.30416667,21.60416667,21.65,18.21666667,19.92083333,14.24583333,14.92916667,18.2375,19.76666667,10.8375,17.82083333,14.29583333,14.6,13.1375,15.84166667,29.15,16.49583333,20.11666667,20.05416667,34.02916667,21.59583333,12.05416667,28.38333333,27.25416667,14.92083333,22.65833333,8.608333333,12.69583333,13.175,11.60416667,20.9375,10.99583333,12.79166667,12.47916667,16.12916667,10.79166667,8.5375,9.566666667,8.591666667,9.783333333,13.46666667,11.25,24.10833333,29.4375,22.07142857,23.8125,15.17916667,19.69583333,21.09166667,9.073913044,20.70833333,23.48095238,19.02916667,30.4375,32.61666667,22.4375,21.08095238,64.11666667
"702",9.75,19.32916667,8.416666667,7.816666667,6.0625,9.754166667,7.5375,9.0625,19.89583333,17.0375,18.15416667,17.575,15.6,12.47083333,16.35,16.8875,18.10416667,21.59166667,21.52083333,25.6125,18.38333333,10.47916667,16.77916667,12.45,15.75416667,10.4875,13.29166667,17.22916667,13.7875,12.09583333,7.104166667,15.67916667,11.85416667,15.24583333,10.89166667,26.875,24.40416667,21.75833333,24.5,29.1375,24.3875,15.6125,24.9125,31.51666667,14.25,11.54166667,12.52916667,19.75,26.71666667,29.27916667,25.54583333,28.12916667,19.25,16.34583333,4.441666667,15.69583333,18.15833333,19.51666667,20.09583333,22.86666667,22.325,22.55416667,18.7,22.9875,24.9625,21.17083333,17.04583333,22.67083333,19.66666667,18.325,21.375,18.42083333,16.09583333,16.90833333,23.0875,16.8375,21.8375,6.8,7.308333333,14.5,8.616666667,3.095833333,31.475,18.25,19.66086957,15.34583333,11.075,12.49583333,11.425,11.52083333,21.67916667,19,17.46666667,20.40833333,22.56666667,19.8125,15.08333333,13.7125,14.275,16.85217391,26.69583333,13.69583333,18.825,21.69166667,15.5,13.21666667,13.3125,25.4125,7.583333333,13.58333333,29.275,37.66666667,11.99166667,11.78333333,17.40416667,19.00416667,12.32083333,12.29166667,8.429166667,11.41666667,11.66666667,11.95416667,20.24166667,8.533333333,14.08333333,8.483333333,14.14166667,9.3,6.508333333,9.458333333,8.65,13.84166667,16.4625,20.23333333,17.27916667,27.60833333,15.98333333,14.93333333,14.77083333,15.44583333,16.02916667,11.81666667,20.72083333,20.17083333,6.320833333,13.1125,31.225,11.95416667,11.43333333,11.41666667
"703",13.525,13.37916667,11.13333333,8.758333333,7.570833333,11.3375,10.70416667,11.62916667,21.07916667,22.54166667,23.56666667,20.7625,23.94166667,22.92083333,19.69166667,18.25833333,26.69166667,19.62083333,20.22916667,25.65,16.09166667,5.525,14.75416667,11.1875,18.85833333,14.925,11.97916667,14.375,15.92083333,17.64166667,18.85,27.72916667,15.2875,18.8125,21.575,31.2625,30.02916667,10.22916667,32.55,21.8625,30.54166667,12.45,20.05833333,31.1375,14.5375,16.72083333,18.05,18.55833333,27.50416667,31.61666667,28.92083333,29.1125,20.59583333,18.1,5.654166667,17.74166667,19.1375,22.10416667,22.05833333,23.9875,20.12083333,22.36666667,18.15416667,22.71666667,23.29166667,21.0875,21.8125,23.5125,20.525,23.98333333,22.17916667,22.3625,18.90416667,17.79166667,26.84583333,22.2625,22.59583333,7.616666667,5.604166667,24.20416667,8.1375,2.916666667,28.14583333,19.775,20.15,18.87916667,6.516666667,15.65416667,14.47083333,15.29166667,19.80416667,27.58333333,13.92916667,12.75416667,15.075,17.69166667,16.97916667,19.1625,21.14166667,25.13333333,15.39166667,8.295833333,12.195,21.09166667,8.5625,16.275,10.87083333,26.725,21.37083333,26.075,33.2,38.975,24.725,16.32083333,26.51666667,24.5875,17.4625,21.35,13.64583333,9.3,17.175,16.025,21.71666667,4.341666667,10.80416667,7.391666667,12.075,8.208333333,4.95,7.683333333,8.45,9.225,10.85416667,10.22083333,18.32083333,23.42083333,18.62083333,18.02083333,12.47916667,17.175,16.37916667,9.833333333,21.8875,21.26666667,7.029166667,21.025,35.32083333,21.9375,19.9625,14.60833333
"704",5.133333333,17.8,20.9125,20.14347826,11.28333333,12.6,15.78333333,27.92083333,14.56666667,26.1875,26.68333333,23.675,23.40416667,24.825,23.69166667,24.7375,27.3875,27.5625,27.425,30.89583333,22.44545455,6.708333333,15.4375,13.55,29.60416667,11.11666667,10.3125,14.9875,20.00416667,17.59583333,14.875,22.55416667,15.4625,20.79583333,20.975,30.79166667,21.6173913,9.304166667,20.25416667,9.541666667,19.87083333,20.1375,29.35,19.86666667,17.13478261,9.429166667,11.775,17.10833333,20.05416667,21.5125,16.16666667,18.69583333,23.7,15,3.533333333,15.90416667,20.3,17.92083333,26.8,42.6625,24.75833333,27.75833333,19.1875,28.55416667,31.8875,28.29166667,23.91666667,36.65416667,23.47083333,22.12083333,20.74166667,21.46666667,27.0125,20.55416667,33.20833333,30.42083333,21.24583333,11.50833333,12.4375,14.29166667,11.575,3,37.75833333,33.8,29.85,16.5375,5.541666667,13.4,12.775,13.525,19.275,34.14166667,11.34166667,15.32083333,16.09583333,27.80833333,9.6625,11.94583333,11.27916667,16.25833333,16.1125,10.51666667,14.95555556,16.91666667,13.75,11.7625,10.24166667,19.6625,7.479166667,12.72083333,11.675,27.10416667,29.00416667,13.96666667,33.425,33.29166667,16.12916667,33.04583333,13.22916667,13.67083333,12.27916667,16.18333333,16.67916667,3.3,9.520833333,8.958333333,16.12916667,14.0125,7.35,5.720833333,9.2375,12.05,12.68333333,15.06666667,20.06666667,36.7375,12.12083333,23.33636364,6.3375,13.10416667,11.4125,13.67916667,27.025,17.75,14.67619048,22.02083333,36.47916667,19.79583333,12.46666667,24.1125
"705",11.18333333,18.64583333,16.59166667,27.5875,20.4875,24.4625,20.00416667,44.1375,17.39583333,34.08333333,31.71666667,26.53333333,25.68333333,22.92916667,19.01666667,27.36666667,27.40416667,35.22916667,50.02083333,53.14166667,20.79166667,15.02083333,17.7125,16.7,25.62083333,17.45,12.05,24.10833333,13.7125,12.8625,10.275,18.05416667,15.0625,16.42083333,13.47916667,20.75416667,22.7875,9.220833333,25.79583333,21.525,21.11666667,22.35,45.9375,19.5875,33.01666667,11.66956522,20.45652174,14.69583333,23.91666667,23.19583333,19.63333333,23.9125,23.50833333,19.09166667,3.1,12.91666667,17.29583333,17.47083333,26.8625,27.85833333,20.27916667,30.47916667,24.09583333,29.69583333,35.47083333,30.89583333,15.37916667,24.89583333,15.19583333,17.35416667,18.31666667,20.30833333,16.96666667,17.40416667,23.5875,19.7,18.54166667,16.4625,40.17916667,23.55833333,14.69583333,2.975,25.2625,23.8375,22.4375,14.08,6.216666667,9.595833333,14.40833333,17.24166667,18.70416667,22.96666667,22.44583333,22.3125,24.18333333,26.37916667,14.12916667,11.43333333,11.47083333,18.6625,25.875,18.935,25.0375,34.01666667,18.8,22.25833333,13.0125,23.59166667,11.70833333,24.21666667,28.69166667,38.76666667,18.55,14.62083333,25.0375,27.35,15.06666667,19.94166667,13.40909091,11.24166667,12.37916667,19.60416667,19.97916667,3.079166667,13.9625,13.41666667,22.79583333,18.94583333,8.841666667,11.325,8.433333333,16.65,28.09166667,13.525,16.35,33.02083333,14.95,23.95833333,9.595652174,15.9,15.07916667,17.09583333,29.75833333,25.14166667,19.2375,25.0125,17.99583333,16.18333333,16.875,38.86666667
"706",9.808333333,13.47083333,13.68636364,23.22916667,27.86666667,23.90416667,23.925,44.23333333,11.35,27.1125,29.01666667,23.46666667,24.47916667,18.72916667,16.46666667,26.63333333,17.7625,22.82916667,16.60833333,20.6875,15.2826087,16.72916667,17.15,15.47916667,15.575,13.64166667,11.09583333,23.30833333,12.4,13.5375,7.3125,15.9125,10.10416667,13.54583333,10.77916667,13.63333333,39.44583333,19.3125,46.14583333,24.82916667,42.98333333,22.5,33.82083333,22.75833333,29.3,9.654166667,18,16.08333333,20.56666667,20.20416667,17.14166667,29.3125,22.93333333,16.25833333,5.175,14.23333333,13.2125,16.25416667,27.35833333,27.7625,22.11666667,21.2625,18.94166667,19.075,26.625,25.30833333,11.5875,18.40833333,12.99583333,17.35416667,17.1375,20.51666667,18.06666667,16.9625,25.69166667,17.02916667,18.3625,18.26666667,26.8625,15.15,13.9625,6.208333333,42.22083333,18.72916667,24.81304348,12.375,6.475,9.495833333,12.72916667,15.81428571,17.15,14.00416667,17.25,14.24583333,15.4125,15.30833333,11.60416667,14.68333333,12.40833333,17.07826087,22.97916667,21.45,22.92916667,28.54166667,20.58333333,9.279166667,13.52916667,25.48333333,17.325,25.84166667,27.67391304,25.95,16.29473684,14.1375,15.52083333,16.125,12.59583333,15.65,9.166666667,7.520833333,11.89166667,9.558333333,14.91666667,6.291666667,14.625,14.76666667,20.54166667,16.48333333,8.470833333,20.90416667,10.68333333,17.475,20.24583333,14.69583333,18.19166667,45.325,20.49583333,19.97083333,11.425,16.59166667,21.74166667,12.05416667,16.73333333,24.17916667,24.10416667,31.1047619,12.42083333,13.2125,14.1875,26.51666667
"707",13.2625,27.88333333,19.5875,32.86086957,20.67916667,36.22083333,38.20416667,40.49583333,26.24166667,29.57916667,31.69166667,24.73333333,26.25416667,13.55,19.98333333,26.94166667,16.01666667,16.99583333,12.92083333,16.89166667,18.60833333,10.62083333,24.89583333,18.84583333,16.44583333,12.25,16.16666667,22.40416667,13.05,12.53333333,9.779166667,21.39583333,14.92083333,16.0875,13.22083333,13.42083333,16.47083333,16.75833333,14.67916667,13.57083333,17.4375,21.10416667,26.22916667,12.80416667,14.3375,10,20.54166667,20.12916667,23.05,23.49166667,20.02083333,27.21666667,29.5,19.875,4.429166667,9.6875,7.395833333,18.30416667,13.885,21.94166667,28.92083333,29.62916667,22.43333333,10.71666667,18.65833333,22.54583333,12.00909091,15.33333333,12.975,14.65833333,15.83333333,17.08333333,8.9625,14.475,16.2875,12.9625,16.6375,13.54166667,26.9,33.67916667,17.74583333,5.0625,33.525,14.05652174,18.38333333,15.10833333,8.4375,13.44166667,13.59583333,14.07916667,23.62916667,19.25416667,22.32222222,26.70833333,28.3125,26.04583333,25.54583333,24.8625,16.65217391,21.20416667,21.52083333,14.46666667,23.67083333,32.12916667,15.95,11.4625,10.33333333,28.92083333,19.4875,41.25833333,34.47916667,52.0375,14.0125,10.87916667,16.13333333,17.56666667,13.0173913,10.5,18.20416667,13.37916667,15.72916667,17.7125,26.575,6.020833333,15.09166667,12.9,19.94166667,15.825,9.041666667,17.46666667,10.71666667,16.21666667,17.325,13.36666667,26.63333333,35.85,20.18333333,29.12083333,15.38333333,19.30833333,19.15,15.925,24.77083333,26.40416667,19.7125,27.30416667,10.45,11.55833333,23.025,44.1375
"708",20.25833333,9.925,10.94166667,21.3875,12.0875,14.05833333,14.42916667,25.825,8.095833333,28.92083333,29.75,21.4125,24.19583333,21.67083333,16.7,27.7,23.82916667,24.00416667,32.825,32.7375,26.16666667,7.7125,19.9875,17.05833333,19.59166667,9.254166667,5.591666667,20.0875,16.83333333,15.42916667,15.20833333,18.08333333,16.8125,19.87083333,16.62916667,14.75416667,21.96666667,13.12083333,21.90416667,20.05,24.675,10.60416667,15.40833333,13.41666667,11.76666667,8.541666667,16.95416667,10.57083333,13.51666667,15.5625,15.03333333,13.52916667,29.025,25.45416667,12.2625,16.95,11.29583333,22.89583333,22.325,26.69583333,17.97916667,25.3375,20.59166667,16.4875,22.73333333,18.14166667,19.42083333,24.77083333,13.76666667,25.20833333,20.29583333,22.7625,21.02916667,21.92916667,17.21666667,18.75416667,21.7625,12.31666667,17.6826087,12.925,10.45833333,2.9625,24.0625,16.45,22.3125,16.07916667,11.375,15.79583333,14.59583333,15.2,15.4375,24.65833333,19.8375,16.26666667,22.43333333,15.125,20.11666667,19.29166667,15.80833333,15.2,18.66666667,10.46666667,18.25416667,25.3375,7.920833333,14.33333333,14.1,12.72916667,13.875,20.38333333,13.87083333,44.4125,21.95217391,14.62916667,22.99583333,19.2625,15.30416667,18.8,13.45833333,15.34583333,16.40416667,21.24583333,18.75833333,3.05,15.00833333,12.43333333,20.71666667,15.19583333,10.06666667,18.05416667,11.96666667,11.41666667,21.55833333,15.15833333,26.31666667,28.8375,19.96666667,21.3375,15.29583333,18.21666667,22.65416667,18.19583333,22.1625,18.29166667,21.09583333,19.31666667,12.09166667,18.70833333,16.125,18.90416667
"709",15.59583333,11.61666667,12.4375,16.88333333,12.72083333,13.8875,9.145833333,14.58333333,12.1,22.70833333,26.23333333,22.54583333,22.40416667,16.88333333,13.81666667,21.1,14.84166667,15.30416667,13.14166667,14.4625,17.9125,11.87916667,18.12916667,12.22083333,18.12083333,11.71666667,8.841666667,9.266666667,27.2,24.8,27.5,26.275,20.47916667,26.44166667,29.3125,17.05833333,18.27916667,12.35,19.3625,14.52083333,17.45416667,13.74583333,23.575,9.1625,12.01666667,13.39166667,22.37826087,8.65,10.925,13.575,8.3125,11.1625,30.89583333,23.7,13.03333333,16.25416667,10.31666667,19.45416667,17.05833333,25.00416667,19.025,20.1375,16.3,15.15416667,21.925,16.09583333,18.60416667,23.65833333,11.3625,42.55,33.37083333,33.52916667,30.9,30.28333333,27.7125,24.37916667,32.4125,13.70416667,10.96666667,13.13333333,11.97916667,3.345833333,26.7375,12,15.61363636,15.00416667,11.38333333,15.62916667,21.57916667,22.1875,18.35833333,17.7625,10.77916667,12.77083333,14.32916667,11.875,27.94583333,25.95833333,17.67916667,26.3,21.6875,9.525,20.46666667,22.77916667,11.00416667,17.79166667,16.34545455,12.80416667,6.2875,11.22916667,11.7875,21.72916667,19.5125,25.95416667,13.2625,12.39166667,29.14583333,21.35416667,14.95416667,15.35416667,20.625,18.70833333,16.975,6.233333333,11.73333333,7.429166667,13.475,10.15,6.825,19.8125,10.1125,12.17916667,14.10833333,9.475,22.95416667,22.0875,21.58333333,26.08333333,16.9375,16.75,24.7125,3.916666667,18.05833333,13.6875,15.75833333,26.85416667,15.78333333,25.1375,22.75416667,16.11666667
"710",9.55,14.09583333,15.15833333,20.39166667,20.32083333,15.8375,11.26666667,24.3875,15.1375,20.16666667,20.52916667,23.57083333,19.82916667,16.95833333,16.31666667,19.45416667,16.5875,15.9125,14.075,18.96666667,24.06666667,17.0875,21.08333333,14.6125,28.97083333,21.93333333,11.625,12.28695652,21.2,21.88333333,22.0375,25.6875,16.95833333,32.6,29.07083333,15.81666667,43.70416667,10.05833333,43.04583333,21.80416667,38.73333333,19.04583333,39.04583333,17.4,27.20833333,13.10833333,17.86666667,14.90833333,23.21666667,24.35,17.7,29.05416667,31.94166667,21.83333333,7.958333333,9.645833333,11.42916667,30.6,15.49166667,25.99583333,20.1875,23.7375,19.41666667,19.94583333,20.88333333,18.75833333,20.92083333,18.47916667,15.51666667,26.9125,29.95416667,32.3,21.45,24.29166667,24.49583333,19.45,28.53333333,13.97916667,20.04583333,16.8875,10.1375,4.45,23.025,14.05833333,12.97083333,16.6125,7.754166667,14.99583333,21.5375,21.9625,18.63333333,19.13333333,13.55,20.8875,20.4,16.94583333,20.375,23.4125,13.18333333,29.97916667,29.74583333,13.0375,27.1875,31.87916667,19.7625,15.21666667,20.39166667,19.575,6.45,15.325,13.0875,15.00833333,28.62916667,28.92916667,17.44166667,14.3125,24.125,24.39583333,23.3125,17.5125,29.3,39.40833333,18.09583333,9.429166667,13.00833333,7.666666667,12.37083333,8.929166667,8.766666667,12.625,8.429166667,7.75,22.4875,10.4375,28.92083333,45.11666667,21.39583333,23.73333333,13.32916667,21.03333333,26.77916667,11.5625,21.71666667,17.9875,22.80416667,15.9173913,23.69583333,25.53333333,22.54166667,24.1125
"711",21.1,36.66666667,27.09166667,29.54583333,23.0375,13.7375,18.5,16.54166667,26.66666667,28.75,25.90833333,28.85416667,22.88333333,20.74583333,25.12083333,23.77083333,21.05,22.47083333,19.18333333,23.72916667,29.175,9.829166667,21.6875,20.70416667,38.65,23.29583333,25.84583333,16.01666667,26.64166667,18.97916667,20.22916667,21.65833333,16.15833333,24.18333333,25.67916667,24.73333333,39.37083333,9.433333333,38.225,14.08695652,38.57083333,12.27916667,24.63333333,10.45,22.575,13.62083333,20.83333333,19.15416667,25.55416667,25.20833333,20.72916667,27.4625,35.57916667,26.72083333,5.058333333,12.50833333,10.0125,22.35,18.625,20.74583333,26.82083333,37.1125,31.71666667,20.06666667,21.89583333,23.57083333,27.5,17.1875,17.45,29.275,39.90833333,34.5375,25.4125,22.09166667,33.275,24.85416667,41.37083333,14.61666667,20.46666667,22.2,12.25833333,3.695833333,30.5375,23.6,23.5125,24.14782609,13.95416667,23.35,22.75416667,21.41666667,25.1875,20.91666667,30.62083333,32.49583333,35.20833333,29.63333333,26.1375,33.26666667,21.37916667,30.155,26.34583333,11.41666667,24.07083333,24.52083333,11.93333333,21.9,26.56666667,25.63333333,9.495833333,25,15.05833333,30.85,27.82083333,24.57083333,25.275,24.52916667,31.75416667,26.85652174,19.27916667,16.68333333,18.8125,22.775,34.34166667,4.533333333,12.1125,6.608333333,14.93333333,9.375,8.116666667,10.475,7.820833333,13.00434783,14.09583333,6.604166667,33.5375,32.34583333,22.09583333,26.15416667,12.44583333,22.24166667,31.05416667,22.15833333,32.42916667,22.53333333,26.925,19.01304348,26.14583333,27.375,24.9,48.66666667
"712",18.96666667,9.3,2.595833333,7.383333333,5.279166667,11.69583333,16.0125,8.008333333,12.64166667,27.775,28.95833333,27.45,25.2375,21.325,23.34583333,26.28333333,22.16363636,27.5625,26.25,26.775,34.18636364,2.120833333,35.6125,26.24583333,27.5125,5.833333333,7.820833333,16.64166667,23.82083333,21.56666667,22.8125,19.09166667,22.54166667,26.75833333,28.75833333,26.875,7.242857143,7.079166667,9.266666667,13.49166667,9.191666667,16.33333333,23.59583333,13.9,4.2,10.5,24.17083333,18.27083333,22.49166667,28.925,29.1,25.3125,33.60416667,34.64583333,10.10416667,16.1625,20.3625,26.2875,27.32083333,31.84583333,31.48333333,37.425,34.5625,28.07916667,32.07083333,25.5125,24.75416667,30.17083333,21.18333333,28.24583333,28.61666667,28.85416667,22.16666667,26.3375,27.78333333,22.59166667,29.9875,8.666666667,5.670833333,19.95,6.370833333,1.341666667,30.34583333,22.45,23.355,20.36666667,12.28333333,19.57083333,20.72916667,25.8,15.75,38.1125,25.12083333,19.63333333,27.1125,26.775,28.45,25.2625,24.40833333,11.725,15.02083333,13.98181818,17.14583333,11.39583333,13.56666667,19.92916667,21.91666667,22.25833333,6.925,15.27083333,18.13333333,38.59166667,32.19565217,22.4125,23.9125,26.72083333,29.09130435,25.90833333,17.46666667,22.19583333,15.13333333,15.61578947,20.44583333,3.166666667,9.0375,10.20833333,19.69166667,15.40416667,7.345833333,13.2625,7.045833333,15.1625,10.925,5.5,33.19166667,12.34583333,18.00833333,22.675,14.74166667,19.75909091,21.3,13.08333333,30.7,19.7,5.069565217,20.8,33.9875,25.3375,24.6125,8.316666667
"713",25.04166667,15.8625,11.64166667,18.475,11.10416667,14.44166667,11.5625,10.9,15.7875,32.52916667,34.775,32.9875,34.10416667,31.59166667,31.0375,33.67083333,33.82083333,41.85416667,30.67916667,30.74583333,13.4375,3.633333333,15.27916667,9.495833333,10.87391304,10.82916667,12.40416667,17.35833333,22.04166667,19.13333333,11.1375,17.54166667,15.7125,17.95416667,16.8,53.25,10.19583333,6.033333333,8.666666667,14.83333333,9.879166667,12.45416667,14.3375,17.25833333,6.070833333,22.8375,32.275,26.64166667,38.2625,43.3875,39.10416667,44.04166667,30.9625,29.22083333,5.891666667,7.075,6.941666667,10.47916667,14.34583333,20.39166667,8.720833333,17.7125,22.2,26.84583333,37.075,31.78695652,23.74166667,24.3,20.54583333,16.325,12.8625,15.40833333,13.5,14.76666667,21.17083333,21.7375,12.71666667,14.82916667,13.75,38.1375,14.25416667,5.395833333,38.8125,28.22083333,30.82380952,16.35,3.4625,15.34583333,18.91666667,21.00416667,11.66666667,45.40416667,17.62083333,4.775,24.7,15.7625,19.69583333,29.94166667,28.12727273,22.14166667,8.766666667,6.416666667,11.94166667,13.3875,8.8,16.5875,20.47083333,20.04166667,11.93333333,25.29166667,21.56666667,29.61666667,25.4625,13.90833333,32.27916667,31.04583333,17.82083333,23.3875,15.95416667,6.279166667,17.3375,14.30416667,10.42916667,3.608333333,11.84583333,12.16666667,20.12916667,17.40833333,11.5375,19.7375,14.08333333,37.27083333,5.879166667,5.675,27.05,16.5875,18.12916667,25.19583333,4.104166667,17.85833333,21.99583333,10.77083333,16.425,19.74583333,15.9,30.17083333,51.47222222,17.09166667,31.85416667,14.21666667
"714",25.25416667,9.029166667,6.95,10.10416667,8.1375,12.43333333,8.083333333,14.90833333,12.79583333,37.00833333,43.40909091,36.6875,40.84583333,33.6125,29.69583333,39.48333333,33.62083333,31.8375,20.05833333,18.49166667,10.4375,4.091666667,14.7625,5.063636364,12.47083333,12.23478261,10.2875,15.0375,15.22083333,13.18333333,15.35416667,13.07083333,15.79583333,18.32916667,18.2,11.73333333,12.825,5.9625,11.16666667,10.91666667,12.825,10.09583333,11.2125,12.4,4.566666667,24.34166667,30.2125,14.59583333,24.46666667,27.8,26.95416667,27.1625,33.0125,30.84583333,13.34166667,11.37083333,7.808333333,7.9375,12.77916667,16.72916667,8.8375,11.3875,12.57916667,16.7125,31.925,24.47083333,19.9,17.39583333,14.0125,20.65,19.57083333,24.92083333,14.9125,19.0125,22.73333333,23.69166667,20.42083333,8.691666667,5.770833333,12.07142857,9.3375,2.929166667,30.5625,26.0875,27.22380952,17.09583333,5.383333333,15.63333333,15.2375,25.51666667,7.291666667,49.08333333,14.31666667,8.2125,13.82916667,10.10416667,27.6375,23.4125,25.92857143,10.2,8.9625,7.204166667,10.54583333,12.34166667,13.57083333,12.56521739,10.21666667,13.2125,6.004166667,15.025,16.70833333,26.02916667,28.7875,14.8125,32.2875,28.58333333,17.7375,28.59166667,8.95,6.9,12.0375,8.6375,8.741666667,3.2,25.37083333,15.99166667,15.15,17.50416667,9.091666667,16.99583333,30.84545455,34.09583333,13.66666667,9.020833333,30.74166667,16.8,11.9,20.97083333,6.004166667,12.90416667,17.25,14.65416667,8.920833333,12.07083333,9.8375,35.175,23.65416667,24.8625,25.02380952,12.3375
